"State","County","Observation_ID","Observation_Label","elev","slope","aspect","tpi","nat500"
"Michigan","Ottawa County","GRR.GJS.2014.43","W14090805",220.999786376953,2.573002576828,73.7193908691406,0.468250244855881,0.0862528532743454
"Michigan","Ottawa County","GRR.GJS.2014.44","W14090806",221.425216674805,1.17276883125305,55.3059158325195,0.496258825063705,0.085701547563076
"Michigan","Ottawa County","GRR.GJS.2014.45","W14090807",222.439010620117,1.26725935935974,162.061401367188,0.547039687633514,0.0803120732307434
"Michigan","Ottawa County","GRR.GJS.2014.46","W14090808",222.439010620117,1.26725935935974,162.061401367188,0.547039687633514,0.0803120732307434
"Michigan","Ottawa County","GRR.GJS.2014.48","W14090809",221.971633911133,0.57537567615509,195.682281494141,0.478495448827744,0.0801308825612068
"Michigan","Kalamazoo County","GRR.GJS.2014.5","Kalamazoo4",262.053619384766,0.258465379476547,211.673477172852,0.489224880933762,0.47824701666832
"Michigan","Allegan County","GRR.GJS.2014.6","SI: red maple 01",205.169921875,0.60195654630661,292.564056396484,0.546699464321136,1
"Michigan","Allegan County","GRR.GJS.2014.7","SI: pin oak 01",204.972198486328,0.800400972366333,257.737701416016,0.533348858356476,1
"Michigan","Allegan County","GRR.GJS.2014.8","SI: red oak & red maple 02",204.836334228516,0.908820986747742,269.387176513672,0.515560448169708,1
"Michigan","Allegan County","GRR.GJS.2014.9","SI: pin oak2 01",204.836334228516,0.908820986747742,269.387176513672,0.515560448169708,1
"Michigan","Ottawa County","GRR.GJS.2015.1","W2015060903",192.786193847656,0.646646916866302,217.91633605957,0.546156167984009,0.224532321095467
"Michigan","Eaton County","GRR.GJS.2015.10","W2015061704",269.304077148438,0.174597650766373,301.126983642578,0.545112907886505,0.240013778209686
"Michigan","Kent County","GRR.GJS.2015.11","S2015062501",268.978118896484,1.04686725139618,70.7692565917969,0.504496037960052,0.172314763069153
"Michigan","Kent County","GRR.GJS.2015.12","W2015062501",268.602935791016,1.06927883625031,103.418212890625,0.487047582864761,0.179836809635162
"Michigan","Kent County","GRR.GJS.2015.13","W2015062502",267.999603271484,0.134102448821068,36.4787406921387,0.477233529090881,0.451316714286804
"Michigan","Kent County","GRR.GJS.2015.14","W2015062503",267.087646484375,1.28298234939575,105.012794494629,0.447257429361343,0.649638891220093
"Michigan","Kent County","GRR.GJS.2015.15","W2015062504",268.021545410156,0.0877513140439987,158.412933349609,0.479505687952042,0.452025651931763
"Michigan","Kent County","GRR.GJS.2015.16","W2015062505",268.010009765625,0.0500616729259491,204.058578491211,0.454180240631104,0.287375777959824
"Michigan","Kent County","GRR.GJS.2015.17","W2015062506",268.021667480469,0.345788955688477,161.101364135742,0.462525457143784,0.344799399375916
"Michigan","Kent County","GRR.GJS.2015.18","W2015062507",264.293640136719,0.861312448978424,220.962997436523,0.219355538487434,0.313151895999908
"Michigan","Kent County","GRR.GJS.2015.19","W2015062508",264.51123046875,0.434478104114532,161.310546875,0.229847744107246,0.334904760122299
"Michigan","Ottawa County","GRR.GJS.2015.2","S2015060901",192.85498046875,0.626015663146973,233.542358398438,0.561706483364105,0.212065026164055
"Michigan","Barry County","GRR.GJS.2015.20","DSP RF1",227.471618652344,0.162612423300743,210.107818603516,0.332469910383224,0.834261417388916
"Michigan","Clinton County","GRR.GJS.2015.21","DSP RF3",257.237976074219,1.37297451496124,4.89685773849487,0.43203529715538,0.867190599441528
"Michigan","Kent County","GRR.GJS.2015.22","DSP RF2",246.866073608398,3.33594989776611,236.57975769043,0.255323320627213,0.999330222606659
"Michigan","Kent County","GRR.GJS.2015.23","Page Creek Fen",227.416137695312,0.685794115066528,55.8114051818848,0.292558372020721,0.831597447395325
"Michigan","Kent County","GRR.GJS.2015.24","Lamberton Lake Fen",200.431991577148,1.71948528289795,283.338531494141,0.319584369659424,0.292024552822113
"Michigan","Montcalm County","GRR.GJS.2015.25","DSP RR1",265.290649414062,0.648120820522308,266.990570068359,0.280866533517838,0.642395079135895
"Michigan","Newaygo County","GRR.GJS.2015.26","DSP ER2",240.289886474609,0.499046593904495,217.165283203125,0.216011062264442,0.671802878379822
"Michigan","Barry County","GRR.GJS.2015.27","DSP ER1",245.169143676758,1.14578175544739,316.109344482422,0.311408668756485,0.358913779258728
"Michigan","Eaton County","GRR.GJS.2015.28","DSP ER3",265.927520751953,0.455902248620987,125.023864746094,0.337487012147903,0.430300503969193
"Michigan","Mecosta County","GRR.GJS.2015.29","DSP RR2",315.0107421875,0.96228700876236,332.148620605469,0.405811280012131,0.268789559602737
"Michigan","Ottawa County","GRR.GJS.2015.3","W2015060904",192.51628112793,0.740844547748566,279.181060791016,0.519859075546265,0.228512927889824
"Michigan","Eaton County","GRR.GJS.2015.30","DSP RR3",258.707122802734,0.326452553272247,308.582855224609,0.287610650062561,0.134152963757515
"Michigan","Ottawa County","GRR.GJS.2015.4","W2015060905",191.982986450195,0.669751763343811,231.228134155273,0.495510846376419,0.272555321455002
"Michigan","Ottawa County","GRR.GJS.2015.5","W2015060906",192.183059692383,0.398318976163864,262.654510498047,0.555947721004486,0.195536583662033
"Michigan","Eaton County","GRR.GJS.2015.6","S2015061701",269.252563476562,0.515905857086182,350.179748535156,0.61351865530014,0.265374034643173
"Michigan","Eaton County","GRR.GJS.2015.7","W2015061701",268.427062988281,0.531103670597076,351.939025878906,0.481333941221237,0.255385488271713
"Michigan","Eaton County","GRR.GJS.2015.8","W2015061702",267.606048583984,1.15395855903625,314.389343261719,0.378590911626816,0.224726736545563
"Michigan","Eaton County","GRR.GJS.2015.9","W2015061703",269.284362792969,0.305677026510239,322.317413330078,0.56253308057785,0.249459028244019
"Michigan","Ionia County","GRR.GJS.2016.10","2016MI067001",245.171096801758,14.5250110626221,33.865234375,0.495820999145508,0.625393867492676
"Michigan","Ionia County","GRR.GJS.2016.11","2016MI067002",233.883193969727,6.18324851989746,10.6242637634277,0.21496944129467,0.681126058101654
"Michigan","Ionia County","GRR.GJS.2016.12","2016MI067003",253.406982421875,4.30099868774414,276.028137207031,0.696894645690918,0.550990402698517
"Michigan","Ionia County","GRR.GJS.2016.13","2016MI067004",244.874847412109,5.11136674880981,37.1144676208496,0.61501282453537,0.598999619483948
"Michigan","Ionia County","GRR.GJS.2016.14","2016MI067005",244.270858764648,2.33286237716675,96.7900085449219,0.497403144836426,0.54896491765976
"Michigan","Ionia County","GRR.GJS.2016.15","2016MI067006",240.153793334961,9.16365718841553,109.801322937012,0.463602811098099,0.586042523384094
"Michigan","Ionia County","GRR.GJS.2016.16","2016MI067007",238.436508178711,8.50871086120605,119.729431152344,0.36316242814064,0.560855031013489
"Michigan","Kent County","GRR.GJS.2016.17","2016MI081006",235.249282836914,7.36108255386353,289.572509765625,0.352747589349747,0.96063506603241
"Michigan","Kent County","GRR.GJS.2016.18","2016MI081007",235.84797668457,1.86013603210449,102.177345275879,0.394514322280884,0.94350790977478
"Michigan","Saint Joseph County","GRR.GJS.2016.19","2016MI149001",267.948059082031,13.3745250701904,118.31275177002,0.624203860759735,0.861448168754578
"Michigan","Kent County","GRR.GJS.2016.2","farm field",252.130264282227,1.94227838516235,228.9296875,0.450188159942627,0.633872747421265
"Michigan","Saint Joseph County","GRR.GJS.2016.20","S2016MI149002",240.557556152344,0.288897156715393,178.153732299805,0.399324387311935,0.722356259822845
"Michigan","Clinton County","GRR.GJS.2016.21","2016MI037001",196.413940429688,0.984567224979401,319.574920654297,0.303804665803909,0.863821804523468
"Michigan","Clinton County","GRR.GJS.2016.22","2016MI037002",197.061630249023,5.54589462280273,327.832244873047,0.292368501424789,0.862549185752869
"Michigan","Ingham County","GRR.GJS.2016.23","2016MI065001",264.689117431641,0.381110996007919,39.7397384643555,0.685192048549652,0.359108000993729
"Michigan","Ingham County","GRR.GJS.2016.24","2016MI065002",261.186645507812,0.284475564956665,133.804733276367,0.424833059310913,0.376990675926208
"Michigan","Branch County","GRR.GJS.2016.25","2016MI023001",310.401733398438,0.525123536586761,228.506500244141,0.518183887004852,0.617591381072998
"Michigan","Branch County","GRR.GJS.2016.26","2016MI023002",310.401733398438,0.525123536586761,228.506500244141,0.518183887004852,0.617591381072998
"Michigan","Hillsdale County","GRR.GJS.2016.27","2016MI059001",333.117736816406,11.5407657623291,213.388931274414,0.580402851104736,0.494519531726837
"Michigan","Hillsdale County","GRR.GJS.2016.28","2016MI059002",335.395538330078,4.18869209289551,178.784149169922,0.630101919174194,0.477717936038971
"Michigan","Hillsdale County","GRR.GJS.2016.29","2016MI059003",317.906921386719,18.1133308410645,215.93278503418,0.216503813862801,0.523474931716919
"Michigan","Kent County","GRR.GJS.2016.3","Woodland",252.130264282227,1.94227838516235,228.9296875,0.450188159942627,0.633872747421265
"Michigan","Ionia County","GRR.GJS.2016.30","2016MI067008",255.802276611328,0.0550453551113605,282.1484375,0.483554631471634,0.204776078462601
"Michigan","Ionia County","GRR.GJS.2016.31","2016MI067009",255.806915283203,0.0414894372224808,313.596832275391,0.482840299606323,0.192455410957336
"Michigan","Ionia County","GRR.GJS.2016.32","2016MI067010",258.924438476562,0.328258365392685,67.6850738525391,0.389556556940079,0.151388064026833
"Michigan","Ionia County","GRR.GJS.2016.33","2016MI067011",259.198150634766,0.677808463573456,312.857757568359,0.44257441163063,0.141250655055046
"Michigan","Eaton County","GRR.GJS.2016.34","2016MI045001",280.468994140625,2.38179659843445,326.193786621094,0.592845499515533,0.285214275121689
"Michigan","Eaton County","GRR.GJS.2016.35","2016MI045002",279.020477294922,1.03274846076965,139.213943481445,0.428587168455124,0.286309808492661
"Michigan","Allegan County","GRR.GJS.2016.36","2016MI005001",225.660415649414,0.793273746967316,150.62776184082,0.517954170703888,0.224054098129272
"Michigan","Allegan County","GRR.GJS.2016.37","2016MI005002",226.353546142578,0.677849650382996,197.764373779297,0.544967651367188,0.223111778497696
"Michigan","Allegan County","GRR.GJS.2016.38","2016MI005003",225.603179931641,0.933442831039429,107.023529052734,0.556138157844543,0.268555998802185
"Indiana","LaGrange County","GRR.GJS.2016.39","2016IN087001",268.963287353516,1.39127850532532,45.2606887817383,0.611435055732727,0.238222047686577
"Michigan","Ottawa County","GRR.GJS.2016.40","2016MI139001",191.228729248047,0.144461527466774,348.05712890625,0.489379048347473,0.145466461777687
"Michigan","Ottawa County","GRR.GJS.2016.41","2016MI139002",191.291122436523,0.0684406459331512,86.2716293334961,0.500376164913177,0.193909987807274
"Michigan","Allegan County","GRR.GJS.2016.42","2016MI005004",225.400253295898,0.307764768600464,122.10627746582,0.495333582162857,0.139140278100967
"Michigan","Allegan County","GRR.GJS.2016.43","2016MI005005",225.458038330078,0.235718935728073,125.43782043457,0.526954889297485,0.135044082999229
"Michigan","Allegan County","GRR.GJS.2016.44","2016MI005006",225.733963012695,0.284408539533615,90.4841690063477,0.570593178272247,0.139294594526291
"Michigan","Allegan County","GRR.GJS.2016.45","2016MI005007",225.140701293945,0.329407960176468,135.461380004883,0.533618688583374,0.146909892559052
"Michigan","Allegan County","GRR.GJS.2016.46","2016MI005008",225.591217041016,0.722183287143707,221.628982543945,0.589862585067749,0.139156937599182
"Michigan","Jackson County","GRR.GJS.2016.47","2016MI075001",295.782897949219,4.13225555419922,192.807205200195,0.491227120161057,0.709974348545074
"Michigan","Jackson County","GRR.GJS.2016.48","2016MI075002",289.391662597656,0.931605339050293,116.466438293457,0.372488230466843,0.747159838676453
"Michigan","Jackson County","GRR.GJS.2016.49","2016MI075003",289.042053222656,2.59979581832886,184.873870849609,0.375505238771439,0.770031809806824
"Michigan","Kent County","GRR.GJS.2016.50","2016MI081008",274.987609863281,4.22022724151611,174.733337402344,0.471713215112686,0.333581358194351
"Michigan","Kent County","GRR.GJS.2016.51","2016MI081009",274.061309814453,6.81696605682373,11.1624631881714,0.505319118499756,0.500172138214111
"Michigan","Kent County","GRR.GJS.2016.52","2016MI081010",267.979187011719,0.470674872398376,202.947814941406,0.29538956284523,0.5627201795578
"Michigan","Kent County","GRR.GJS.2016.53","2016MI081011",275.007751464844,7.2034912109375,295.482818603516,0.601155698299408,0.475033223628998
"Michigan","Kent County","GRR.GJS.2016.54","2016MI081012",235.207656860352,0.781115353107452,213.003524780273,0.647787034511566,0.22811983525753
"Michigan","Mason County","GRR.GJS.2016.55","S2016MI105001",200.904998779297,1.11022302462516e-14,270.000061035156,0.483026713132858,0.889024615287781
"Michigan","Mason County","GRR.GJS.2016.56","2016MI105002",200.904998779297,1.11022302462516e-14,270.000061035156,0.483071178197861,0.885049700737
"Michigan","Eaton County","GRR.GJS.2016.57","2016MI045003",269.520172119141,1.60737013816833,265.419525146484,0.635193586349487,0.569351971149445
"Michigan","Eaton County","GRR.GJS.2016.58","2016MI045004",264.080169677734,1.48977947235107,176.753555297852,0.33942699432373,0.400209099054337
"Michigan","Eaton County","GRR.GJS.2016.59","2016MI045005",262.110931396484,1.43776977062225,323.102600097656,0.283488214015961,0.369824171066284
"Michigan","Kent County","GRR.GJS.2016.6","2016MI081002",239.855895996094,0.348491072654724,231.848922729492,0.491555571556091,0.633904635906219
"Michigan","Eaton County","GRR.GJS.2016.60","2016MI045006",260.289947509766,2.85805416107178,328.881744384766,0.345057755708694,0.637625753879547
"Michigan","Wexford County","GRR.GJS.2016.61","2016MI165001",360.777954101562,2.47148537635803,84.3943099975586,0.555951416492462,0.805073082447052
"Michigan","Wexford County","GRR.GJS.2016.62","2016MI165002",363.018341064453,2.31060886383057,161.454010009766,0.615868031978607,0.842888236045837
"Michigan","Wexford County","GRR.GJS.2016.63","2016MI165003",388.835479736328,8.10976219177246,210.853775024414,0.462194710969925,1
"Michigan","Ottawa County","GRR.GJS.2016.64","2016MI139003",256.293792724609,1.18517708778381,143.853012084961,0.544545114040375,0.347791284322739
"Michigan","Mecosta County","GRR.GJS.2016.65","2016MI107001",315.476684570312,8.1566219329834,234.561172485352,0.291737794876099,0.5035600066185
"Michigan","Mecosta County","GRR.GJS.2016.66","2016MI107002",312.735870361328,4.15878772735596,175.654098510742,0.243471741676331,0.485854744911194
"Michigan","Kent County","GRR.GJS.2016.7","2016MI081003",238.272232055664,0.193542942404747,241.35969543457,0.50150328874588,0.969875156879425
"Michigan","Kent County","GRR.GJS.2016.8","2016MI081004",239.973037719727,0.480557411909103,297.521148681641,0.474630981683731,0.526679813861847
"Michigan","Kent County","GRR.GJS.2016.9","2016MI081005",236.991485595703,0.322763979434967,147.786972045898,0.553184688091278,0.92691695690155
"Michigan","Muskegon County","GRR.GJS.2017.10","es20170731.04",246.827239990234,0.145271614193916,264.877807617188,0.553136765956879,0.276499032974243
"Michigan","Barry County","GRR.GJS.2017.11","es20170519.01",265.105438232422,2.15685558319092,359.055938720703,0.51793497800827,0.217405512928963
"Michigan","Barry County","GRR.GJS.2017.12","es20170519.02",274.180419921875,0.457288831472397,52.3586616516113,0.572255373001099,0.195701360702515
"Michigan","Barry County","GRR.GJS.2017.13","es20170519.03",261.91357421875,0.739607274532318,349.812225341797,0.551721274852753,0.295072644948959
"Michigan","Eaton County","GRR.GJS.2017.15","es20170615.01",286.662841796875,1.02713572978973,86.2145385742188,0.618670284748077,0.130159303545952
"Michigan","Eaton County","GRR.GJS.2017.16","es20170615.02",285.952545166016,1.55266559123993,195.696594238281,0.60826975107193,0.275268375873566
"Michigan","Calhoun County","GRR.GJS.2017.17","es20170623.01",287.722961425781,2.49202346801758,321.199035644531,0.594463646411896,0.824027359485626
"Michigan","Calhoun County","GRR.GJS.2017.18","es20170623.02",294.940002441406,4.01626396179199,164.216491699219,0.738724231719971,0.729810297489166
"Michigan","Allegan County","GRR.GJS.2017.19","es20170808.01",228.326797485352,2.501788854599,38.9228744506836,0.403065115213394,0.358280450105667
"Michigan","Clinton County","GRR.GJS.2017.2","es20170717.01",206.056350708008,0.901354014873505,176.744918823242,0.251438707113266,0.268395870923996
"Michigan","Allegan County","GRR.GJS.2017.20","es20170808.02",226.602279663086,4.04820442199707,32.7782211303711,0.448030799627304,0.321354776620865
"Michigan","Eaton County","GRR.GJS.2017.21","es20170823.01",284.939056396484,2.18850493431091,231.130157470703,0.500063419342041,0.304739266633987
"Michigan","Eaton County","GRR.GJS.2017.22","es20170823.02",286.232757568359,1.47878050804138,269.661102294922,0.456123828887939,0.280413687229156
"Michigan","Eaton County","GRR.GJS.2017.23","es20170823.03",291.106964111328,0.958166360855103,256.725830078125,0.527470648288727,0.396021604537964
"Michigan","Eaton County","GRR.GJS.2017.24","es20170823.04",292.082641601562,3.9462263584137,105.225311279297,0.683175265789032,0.459381341934204
"Michigan","Clinton County","GRR.GJS.2017.25","es20170915.01",220.270278930664,0.832380890846252,186.26628112793,0.512800991535187,0.27128279209137
"Michigan","Montcalm County","GRR.GJS.2017.26","es20170525.01",240.738708496094,0.618531405925751,69.0891799926758,0.518544018268585,0.421947658061981
"Michigan","Clinton County","GRR.GJS.2017.3","es20170717.02",205.525848388672,1.24776327610016,250.261596679688,0.192266538739204,0.267792016267776
"Michigan","Eaton County","GRR.GJS.2017.4","es20170727.01",272.154846191406,2.44091176986694,229.179672241211,0.366847038269043,0.4000304043293
"Michigan","Eaton County","GRR.GJS.2017.5","es20170727.02",269.576202392578,1.36756491661072,133.896209716797,0.303027510643005,0.490729749202728
"Michigan","Eaton County","GRR.GJS.2017.6","es20170727.03",278.353637695312,4.90829181671143,209.791015625,0.550305426120758,0.46616119146347
"Michigan","Muskegon County","GRR.GJS.2017.7","es20170731.01",246.816146850586,0.146282315254211,255.417221069336,0.552406489849091,0.273835003376007
"Michigan","Muskegon County","GRR.GJS.2017.8","es20170731.02",246.131988525391,0.238306149840355,263.089294433594,0.471768528223038,0.241162046790123
"Michigan","Muskegon County","GRR.GJS.2017.9","es20170731.03",246.93489074707,1.16639971733093,274.93408203125,0.534335672855377,0.25159227848053
"Michigan","Livingston County","GRR.GJS.2018.1","es20180601.01",282.090026855469,1.74126732349396,69.9286880493164,0.539201319217682,0.110013000667095
"Michigan","Berrien County","GRR.GJS.2018.10","gs20180823.04",197.050003051758,1.33478188514709,332.011291503906,0.548308551311493,0.857214868068695
"Michigan","Berrien County","GRR.GJS.2018.11","gs20180823.05",197.781509399414,0.487714022397995,328.830841064453,0.530010759830475,0.872819244861603
"Michigan","Kalamazoo County","GRR.GJS.2018.12","gs20180813.01",262.918548583984,0.211784735321999,123.678642272949,0.457394450902939,0.394886165857315
"Michigan","Kalamazoo County","GRR.GJS.2018.13","gs20180813.02",262.855926513672,0.0277348570525646,254.224258422852,0.440586060285568,0.413519471883774
"Michigan","Kalamazoo County","GRR.GJS.2018.14","gs20180813.03",262.536682128906,0.486426562070847,134.345504760742,0.399502515792847,0.455793738365173
"Michigan","Eaton County","GRR.GJS.2018.15","gs20180830.01",286.235412597656,1.99376177787781,168.296371459961,0.326336622238159,0.359654754400253
"Michigan","Eaton County","GRR.GJS.2018.16","gs20180830.02",289.679504394531,2.42604827880859,26.4922637939453,0.533759117126465,0.292020589113235
"Michigan","Eaton County","GRR.GJS.2018.17","gs20180830.03",271.538391113281,0.371866822242737,183.063705444336,0.237169206142426,0.287384510040283
"Michigan","Eaton County","GRR.GJS.2018.18","gs20180830.04",274.089752197266,0.464574635028839,337.436553955078,0.474965691566467,0.413066208362579
"Michigan","Branch County","GRR.GJS.2018.19","gs20180912.02",298.673004150391,0.573904871940613,357.478088378906,0.435882180929184,0.539120495319366
"Michigan","Livingston County","GRR.GJS.2018.2","es20180608.01",280.636413574219,1.42589688301086,189.147445678711,0.509011089801788,0.279071241617203
"Michigan","Branch County","GRR.GJS.2018.20","gs20180912.01",298.408721923828,0.270971357822418,19.5301208496094,0.458041667938232,0.553954064846039
"Michigan","Branch County","GRR.GJS.2018.21","gs20180912.03",297.908935546875,0.275064289569855,344.727752685547,0.447747707366943,0.395481914281845
"Michigan","Branch County","GRR.GJS.2018.22","gs20180912.04",298.141235351562,0.266703367233276,342.695098876953,0.459795385599136,0.455918788909912
"Michigan","Branch County","GRR.GJS.2018.23","gs20180912.05",298.103424072266,0.136694923043251,328.643280029297,0.436137706041336,0.48647266626358
"Michigan","Branch County","GRR.GJS.2018.24","gs20180912.06",298.392211914062,0.384370505809784,190.489181518555,0.42270889878273,0.481281965970993
"Michigan","Calhoun County","GRR.GJS.2018.25","gs20180919.01",289.0107421875,0.93575519323349,223.240249633789,0.440676897764206,0.516311824321747
"Michigan","Calhoun County","GRR.GJS.2018.26","gs20180919.02",288.702758789062,1.57228052616119,253.706420898438,0.449759036302567,0.524615705013275
"Michigan","Calhoun County","GRR.GJS.2018.27","gs20180919.03",288.931854248047,1.74110865592957,33.037712097168,0.535279750823975,0.518249809741974
"Michigan","Calhoun County","GRR.GJS.2018.28","gs20180919.04",286.059326171875,1.48533940315247,315.994842529297,0.321564912796021,0.505240797996521
"Michigan","Calhoun County","GRR.GJS.2018.29","gs20180919.05",288.731658935547,5.33408164978027,166.154632568359,0.642552852630615,0.515454232692719
"Michigan","Cass County","GRR.GJS.2018.3","gs20180816.01",231.412094116211,0.264226257801056,357.448699951172,0.458612680435181,0.202184215188026
"Michigan","Eaton County","GRR.GJS.2018.31","gs20180927.01",268.636413574219,0.0608183220028877,265.623413085938,0.479365974664688,0.255143642425537
"Michigan","Eaton County","GRR.GJS.2018.32","gs20180927.02",268.489898681641,0.678336620330811,164.81103515625,0.443196445703506,0.179782330989838
"Michigan","Eaton County","GRR.GJS.2018.33","gs20181003.01",274.470458984375,0.862813115119934,296.587371826172,0.364843606948853,0.0205175932496786
"Michigan","Eaton County","GRR.GJS.2018.34","gs20181003.02",279.548400878906,2.1308422088623,163.853546142578,0.521561443805695,0.186305403709412
"Michigan","Eaton County","GRR.GJS.2018.35","gs20181003.03",277.674072265625,1.23681104183197,134.563491821289,0.408291935920715,0.209624022245407
"Michigan","Eaton County","GRR.GJS.2018.36","gs20181003.04",277.0244140625,1.24910295009613,154.376922607422,0.362778037786484,0.216949179768562
"Michigan","Eaton County","GRR.GJS.2018.37","gs20181003.05",279.166076660156,0.6198610663414,69.9896926879883,0.48888310790062,0.203147441148758
"Michigan","Cass County","GRR.GJS.2018.4","gs20180816.02",231.398620605469,2.2731921672821,184.591125488281,0.455788731575012,0.229012832045555
"Michigan","Cass County","GRR.GJS.2018.5","gs20180816.03",231.699371337891,0.323209673166275,15.6410331726074,0.497645378112793,0.245633542537689
"Michigan","Cass County","GRR.GJS.2018.6","gs20180816.04",232.036178588867,0.355293065309525,17.8623638153076,0.507528781890869,0.282708585262299
"Michigan","Berrien County","GRR.GJS.2018.7","gs20180823.01",198.839324951172,0.899714112281799,344.588134765625,0.574642658233643,0.285396367311478
"Michigan","Berrien County","GRR.GJS.2018.8","gs20180823.02",196.8310546875,1.38417875766754,236.378967285156,0.590795397758484,0.229298681020737
"Michigan","Berrien County","GRR.GJS.2018.9","gs20180823.03",194.569000244141,0.0310956090688705,55.9005546569824,0.371421098709106,0.268938094377518
"Michigan","Wexford County","GRR.GJS.2019.1","GRR1",501.631896972656,4.80672121047974,156.977737426758,0.809418916702271,1
"Michigan","Eaton County","GRR.GJS.2019.10","s20190820.01",282.367858886719,2.16128492355347,100.413078308105,0.365964442491531,0.319980770349503
"Michigan","Eaton County","GRR.GJS.2019.11","s20190820.02",281.177429199219,0.242990717291832,263.247283935547,0.272033900022507,0.292204946279526
"Michigan","Eaton County","GRR.GJS.2019.12","s20190820.03",283.217071533203,1.94711744785309,89.2381896972656,0.480428904294968,0.293791234493256
"Michigan","Eaton County","GRR.GJS.2019.13","s20190820.04",281.472412109375,0.34330427646637,56.6436729431152,0.333503574132919,0.294945150613785
"Michigan","Branch County","GRR.GJS.2019.14","s20190905.01",304.308929443359,1.7621146440506,8.39918899536133,0.526375770568848,0.072444424033165
"Michigan","Branch County","GRR.GJS.2019.15","s20190905.02",319.920684814453,0.884653270244598,27.0943126678467,0.577256202697754,0.109968207776546
"Michigan","Branch County","GRR.GJS.2019.16","s20190905.03",321.308380126953,2.2849760055542,105.089424133301,0.571658194065094,0.184284090995789
"Michigan","Branch County","GRR.GJS.2019.17","s20190905.04",314.943115234375,4.5854959487915,266.130554199219,0.413934141397476,0.268653184175491
"Michigan","Gladwin County","GRR.GJS.2019.18","s20191010.01",238.808609008789,1.0477329492569,216.273193359375,0.615102469921112,0.888656198978424
"Michigan","Gladwin County","GRR.GJS.2019.19","s20191010.02",229.990875244141,0.425473749637604,126.469909667969,0.409641146659851,0.950782179832458
"Michigan","Wexford County","GRR.GJS.2019.2","GRR2",286.470153808594,20.4663105010986,228.193130493164,0.475690245628357,0.884390115737915
"Michigan","Gladwin County","GRR.GJS.2019.20","s20191017.01",222.598327636719,1.10023987293243,319.345672607422,0.484925985336304,0.937782824039459
"Michigan","Gladwin County","GRR.GJS.2019.21","s20191017.02",246.248168945312,0.717581033706665,132.497283935547,0.497101306915283,0.906802892684937
"Michigan","Calhoun County","GRR.GJS.2019.22","s20190701.01",299.493621826172,2.18904113769531,153.852920532227,0.396892547607422,0.096992053091526
"Michigan","Calhoun County","GRR.GJS.2019.23","s20190701.02",299.938079833984,0.630914032459259,205.680953979492,0.506153047084808,0.0575938187539577
"Michigan","Calhoun County","GRR.GJS.2019.24","s20190701.03",282.214294433594,0.955016791820526,291.679504394531,0.38423016667366,0.29048079252243
